# Species data from IUCN (http://www.iucnredlist.org/)
# Climate and altitude data from worldclim (http://worldclim.org/)
lon;lat;sp.rich;prec1;prec2;prec3;prec4;prec5;prec6;prec7;prec8;prec9;prec10;prec11;prec12;tavg1;tavg2;tavg3;tavg4;tavg5;tavg6;tavg7;tavg8;tavg9;tavg10;tavg11;tavg12;altitude
12.5;7.5;92;1;4;39;112;177;212;275;290;267;151;14;1;22.4090003967285;23.8577499389648;24.9079990386963;24.94700050354;23.7845001220703;22.7167491912842;21.7842502593994;21.9174995422363;21.9257507324219;22.6162490844727;22.5674991607666;22.0825004577637;977
17.5;7.5;87;0;2;20;60;112;161;233;272;219;117;10;1;24.679500579834;26.6774997711182;28.6240005493164;28.4330005645752;27.3392505645752;25.923999786377;25.0510005950928;25.1639995574951;25.1800003051758;25.8502502441406;25.28125;24.2417507171631;420
22.5;7.5;97;3;8;38;82;149;178;207;229;213;148;19;2;22.7807502746582;25.1865005493164;26.7290000915527;26.5260009765625;25.3985004425049;24.3442497253418;23.4599990844727;23.4977493286133;23.8117504119873;24.1402492523193;23.3552494049072;22.4184989929199;691
27.5;7.5;88;1;2;18;55;106;157;179;196;180;96;12;1;26.4262504577637;27.8727493286133;29.0397510528564;28.794750213623;27.5767498016357;26.0227508544922;24.9804992675781;25.0082492828369;25.6002502441406;26.130500793457;26.1935005187988;25.9072494506836;506
32.5;7.5;91;3;4;22;58;115;118;148;158;130;83;26;5;28.1627502441406;29.6552505493164;31.2315006256104;30.3049983978271;27.7985000610352;26.8004989624023;25.8039989471436;25.8004989624023;26.7000007629395;27.9897499084473;27.7644996643066;27.5354995727539;415
37.5;7.5;89;29;40;94;113;142;142;188;192;152;80;34;18;18.769250869751;19.4507503509521;19.4902496337891;18.9890003204346;18.4927501678467;17.6212501525879;16.7334995269775;16.5677509307861;17.175500869751;17.8505001068115;18.11549949646;18.2084999084473;2098
42.5;7.5;49;5;11;24;102;90;19;18;21;45;79;26;5;26.076000213623;27.3474998474121;28.1532497406006;27.8530006408691;26.9967498779297;26.5472507476807;27.2415008544922;27.2805004119873;28.3174991607666;27.0559997558594;25.9732494354248;25.2497501373291;745
47.5;7.5;36;1;1;4;30;54;4;0;1;10;43;14;3;25.0750007629395;26.1972503662109;27.3034992218018;28.1517505645752;27.992000579834;27.581750869751;27.3745002746582;27.4640007019043;28.195499420166;26.9212493896484;26.3050003051758;25.3867492675781;449
-77.5;2.5;139;215;183;199;268;287;170;119;130;191;326;310;273;16.6294994354248;16.8202495574951;17.1744995117188;17.2482490539551;17.2372493743896;16.9680004119873;16.8917503356934;16.8407497406006;16.7709999084473;16.4370002746582;16.3570003509521;16.3977508544922;1907
-72.5;2.5;155;16;59;122;282;377;343;345;348;270;213;208;92;28.9930000305176;29.3727493286133;28.9162502288818;27.4032497406006;28.0750007629395;26.9407501220703;26.2127494812012;26.0497493743896;26.8489990234375;27.3864994049072;27.5634994506836;27.2072505950928;212
-67.5;2.5;161;160;173;230;295;432;448;416;355;302;266;225;211;26.7927494049072;27.02174949646;27.1182498931885;26.429500579834;25.9472503662109;25.6770000457764;25.4535007476807;25.9002494812012;26.3959999084473;26.7035007476807;26.7390003204346;26.6095008850098;114
-62.5;2.5;172;94;87;97;191;332;350;306;235;158;123;130;98;26.1070003509521;26.3662490844727;26.6035003662109;26.3947505950928;25.8212490081787;25.3024997711182;25.0962505340576;25.6494998931885;26.2350006103516;26.6012496948242;26.6327495574951;26.2479991912842;263
-57.5;2.5;178;132;108;144;207;340;306;230;143;64;43;60;78;25.5254993438721;25.3745002746582;25.820499420166;25.9982490539551;25.9340000152588;25.6797504425049;25.3880004882812;26.2805004119873;26.9235000610352;26.9477500915527;26.8134994506836;26.044750213623;224
-52.5;2.5;174;272;255;304;336;368;266;182;125;68;55;87;193;25.0057506561279;24.8192501068115;25.2432498931885;25.4997501373291;25.7450008392334;25.7060012817383;25.798999786377;26.359748840332;26.6017513275146;26.5764999389648;26.3339996337891;25.6380004882812;141
12.5;2.5;149;42;55;155;178;201;125;68;86;210;294;149;44;23.7175006866455;24.3080005645752;24.5415000915527;24.6149997711182;24.2317504882812;23.3874988555908;22.6157512664795;22.7399997711182;23.4117488861084;23.5307502746582;23.5324993133545;23.6042499542236;627
17.5;2.5;137;43;67;135;148;168;160;147;201;205;204;148;62;24.539249420166;25.4267501831055;25.7927494049072;25.6952495574951;25.4882507324219;24.689001083374;24.1827507019043;24.2927494049072;24.2345008850098;24.6005001068115;24.4982490539551;24.377498626709;359
22.5;2.5;129;65;79;142;166;170;157;170;173;188;230;152;68;24.7882499694824;25.5097503662109;25.4015007019043;25.5575008392334;25.2477493286133;24.8519992828369;24.3115005493164;24.4152488708496;24.4587497711182;24.6652507781982;24.8282489776611;24.5160007476807;429
27.5;2.5;154;60;77;159;228;226;187;176;214;217;232;163;68;23.951000213623;24.5494995117188;24.6157512664795;24.3012504577637;24.1100006103516;23.3742504119873;22.7032508850098;22.9694995880127;23.1095008850098;23.4060001373291;23.4482498168945;23.5520000457764;764
32.5;2.5;124;19;31;83;163;164;121;139;187;159;148;91;43;24.6112499237061;25.0887508392334;24.8409996032715;23.8689994812012;23.1242504119873;22.6330013275146;21.9292488098145;22.0377502441406;22.6212501525879;22.7275009155273;23.414249420166;23.5607509613037;1077
37.5;2.5;93;11;10;31;69;22;1;2;2;0;15;58;31;27.847749710083;28.2709999084473;28.8217506408691;28.0380001068115;28.2682495117188;27.9337501525879;27.5252494812012;27.7005004882812;28.5592498779297;28.7532501220703;27.2707500457764;27.4165000915527;459
42.5;2.5;55;3;2;28;129;77;14;10;7;9;81;95;17;28.431999206543;29.1585006713867;29.581750869751;28.07200050354;27.0142498016357;25.6952495574951;25.0324993133545;25.0762500762939;25.9937496185303;26.7355003356934;27.3099994659424;27.6319999694824;276
97.5;2.5;0;248;221;298;378;277;199;225;296;295;411;409;315;27.1000003814697;27.1750011444092;27.2333335876465;27.2333335876465;27.4333324432373;27.033332824707;26.6083335876465;26.4500007629395;26.408332824707;26.2749996185303;26.2999992370605;26.7000007629395;8
102.5;2.5;146;133;113;171;204;169;124;109;133;158;193;217;190;25.55299949646;26.1832504272461;26.7829990386963;27.2075004577637;27.1547508239746;26.7099990844727;26.380500793457;26.2482490539551;26.3619995117188;26.402250289917;26.1655006408691;25.7329998016357;169
112.5;2.5;126;413;323;322;250;255;221;187;252;290;311;313;404;25.056999206543;25.3889999389648;25.8907508850098;26.3062496185303;26.4834995269775;26.3680000305176;26.1060009002686;26.0435009002686;25.8097496032715;25.7412509918213;25.6802501678467;25.4152507781982;245
117.5;2.5;112;220;193;193;190;188;167;143;152;160;194;234;222;27.0324993133545;27.1302509307861;27.5187492370605;27.960750579834;28.3874988555908;28.0289993286133;27.7682495117188;28.0114994049072;27.9837493896484;27.8842506408691;27.4832496643066;27.3419990539551;71
-77.5;-2.5;168;222;214;285;303;288;299;252;202;222;253;241;211;25.7387504577637;25.7630004882812;25.6472511291504;25.4270000457764;25.3915004730225;24.7439994812012;24.4654998779297;24.820499420166;25.210750579834;25.7722492218018;25.8392505645752;25.9125003814697;269
-72.5;-2.5;172;263;223;314;324;289;247;220;216;218;221;226;244;26.419750213623;26.5069999694824;26.3267498016357;26.1469993591309;26.0659999847412;25.6595001220703;25.1107501983643;25.7382507324219;26.2452507019043;26.6367511749268;26.7312507629395;26.5275001525879;140
-67.5;-2.5;162;277;280;288;306;319;253;207;201;176;229;234;267;26.2894992828369;26.3447494506836;26.2030010223389;26.1669998168945;26.097749710083;25.7014999389648;25.4937496185303;26.1359996795654;26.5112495422363;26.6017513275146;26.5482501983643;26.474250793457;58
-62.5;-2.5;160;270;260;298;321;304;199;154;126;147;166;193;225;26.2005004882812;26.400749206543;26.326000213623;26.3264999389648;26.0014991760254;26.0017509460449;26.0477504730225;26.4207496643066;26.4540004730225;26.7005004882812;26.7997493743896;26.7012500762939;56
-57.5;-2.5;167;289;293;347;290;237;151;123;83;58;86;104;187;26.7899990081787;26.5244998931885;26.7872486114502;26.900749206543;26.929500579834;27.0195007324219;26.9747505187988;27.7060012817383;28.1927509307861;28.3834991455078;28.142749786377;27.371000289917;8
-52.5;-2.5;164;230;264;336;312;250;147;104;57;37;42;61;122;25.4272499084473;25.3074989318848;25.4570007324219;25.6472511291504;25.9324989318848;25.7819995880127;25.8917503356934;26.3922500610352;26.8344993591309;26.8732490539551;26.6095008850098;26.1375007629395;101
-47.5;-2.5;145;264;324;399;315;217;91;64;60;50;57;64;128;25.7482490539551;25.4982509613037;25.4817504882812;25.7719993591309;25.9107494354248;25.8269996643066;25.7042503356934;26.0550003051758;26.3417491912842;26.6812496185303;26.7412490844727;26.496000289917;92
12.5;-2.5;98;179;203;243;220;160;7;3;2;29;182;344;227;23.6462497711182;23.8285007476807;24.1245002746582;24.1892490386963;23.4997501373291;21.4090003967285;20.1012496948242;20.7150001525879;22.1022491455078;23.2409992218018;23.1840000152588;23.1802501678467;612
17.5;-2.5;98;96;112;142;164;136;58;43;105;172;194;166;116;25.7864990234375;26.1212501525879;26.3257503509521;26.4502506256104;26.2647495269775;25.2667503356934;24.6852493286133;25.2752494812012;25.6944999694824;25.793249130249;25.4419994354248;25.5394992828369;308
22.5;-2.5;94;169;151;182;172;117;50;57;116;162;203;232;190;23.945499420166;24.1307506561279;24.5515003204346;24.5662498474121;24.5335006713867;23.794750213623;23.0004997253418;23.5402507781982;23.7027492523193;23.8167495727539;23.8299999237061;23.8544998168945;520
27.5;-2.5;115;196;160;192;185;136;63;59;80;124;212;254;223;23.3840007781982;23.4187507629395;23.5137500762939;23.4797496795654;23.4114990234375;22.77174949646;22.5827503204346;23.1367492675781;23.3187503814697;23.2482509613037;23.0580005645752;23.1245002746582;707
32.5;-2.5;125;95;106;116;169;77;12;10;21;45;97;159;135;22.3747501373291;22.5152492523193;22.7705001831055;22.5737495422363;22.431999206543;21.919750213623;21.4877510070801;21.9535007476807;23.054500579834;23.3412494659424;22.7237491607666;22.2469997406006;1181
37.5;-2.5;164;51;44;84;143;52;10;4;4;5;34;154;108;22.4529991149902;23.1110000610352;23.4535007476807;22.6455001831055;22.0172500610352;19.9214992523193;18.7502498626709;19.3347492218018;20.8737506866455;22.4204998016357;22.1217498779297;21.6897506713867;1158
102.5;-2.5;134;340;279;340;305;227;141;138;170;217;270;321;369;25.2652492523193;25.6502494812012;25.992000579834;26.1749992370605;26.2229995727539;25.7684993743896;25.5410003662109;25.566499710083;25.8595008850098;26.0534992218018;25.9950008392334;25.5732498168945;153
107.5;-2.5;0;285;171;225;282;268;199;176;147;158;246;340;382;26.3697662353516;26.5976753234863;26.6372089385986;26.6627922058105;26.9860458374023;26.9930229187012;26.7325592041016;26.9604644775391;26.8581390380859;26.5116271972656;26.0860462188721;26.1627922058105;10
112.5;-2.5;112;247;242;281;275;251;193;156;132;140;191;253;263;26.6182498931885;26.9074993133545;27.0062503814697;27.1717510223389;27.4637489318848;27.193000793457;26.6885013580322;26.89674949646;27.0987510681152;27.2969989776611;26.9260005950928;26.6035003662109;19
132.5;-2.5;0;282;254;253;300;329;307;256;224;262;262;208;228;27.7250003814697;27.5375003814697;27.6499996185303;27.5625;27.5625;27.0750007629395;26.6749992370605;26.5375003814697;26.875;27.375;27.5874996185303;27.7999992370605;-1
137.5;-2.5;40;290;280;336;275;263;250;271;256;240;238;236;254;25.3094997406006;25.1717491149902;25.2830009460449;25.2485008239746;25.1852493286133;24.4527492523193;24.2552509307861;24.1497497558594;24.3729991912842;25.0130004882812;25.4402503967285;25.3792495727539;492
-77.5;-7.5;102;124;155;179;125;53;30;34;31;57;126;124;131;12.7407503128052;12.6940002441406;12.7510004043579;12.7957496643066;12.668999671936;12.2237501144409;12.1020002365112;12.138500213623;12.5942497253418;13.1300001144409;13.3035001754761;12.9962501525879;3111
-72.5;-7.5;188;263;257;279;231;146;80;60;67;116;193;217;245;25.4847507476807;25.2747497558594;25.3357486724854;25.1915016174316;24.9025001525879;24.1765003204346;23.9774990081787;24.7172508239746;25.3152484893799;25.5942497253418;25.5799999237061;25.5792503356934;189
-67.5;-7.5;171;315;275;274;237;142;56;42;42;79;176;212;281;25.7752494812012;25.7782497406006;25.7777500152588;25.7859992980957;25.3745002746582;24.669750213623;24.4699993133545;25.3352489471436;26.0499992370605;26.1735000610352;26.0629997253418;25.8535003662109;130
-62.5;-7.5;154;296;269;337;238;144;60;24;30;100;158;219;289;25.6102504730225;25.6815013885498;25.8037490844727;25.8272495269775;25.7457504272461;25.3987503051758;25.3594989776611;26.3827495574951;26.3972492218018;26.4237499237061;26.3330001831055;25.9362506866455;81
-57.5;-7.5;135;314;318;351;273;144;27;18;39;105;189;247;279;25.6609992980957;25.5004997253418;25.7439994812012;25.9357509613037;26.0942497253418;25.9337501525879;25.8107490539551;26.5984992980957;26.4375;26.4447498321533;26.2189998626709;26.044750213623;202
-52.5;-7.5;123;294;285;299;234;79;25;14;36;106;198;185;260;24.4932498931885;24.5349998474121;24.6340007781982;24.9402503967285;25.0470008850098;24.6407508850098;24.5492496490479;25.2222499847412;25.3312492370605;25.1044998168945;24.9979991912842;24.6105003356934;324
-47.5;-7.5;112;255;236;265;172;51;16;6;14;47;133;179;213;25.0387496948242;25.1079998016357;25.2849998474121;25.6494998931885;25.8745002746582;25.6110000610352;25.8659992218018;27.0497493743896;27.4850006103516;26.4659996032715;25.7817497253418;25.3050003051758;195
-42.5;-7.5;102;131;145;160;102;19;5;2;1;6;32;66;112;26.8740005493164;26.5912494659424;26.3659992218018;26.3062496185303;26.0642490386963;25.2674999237061;25.2057495117188;26.4342498779297;27.7462501525879;28.2709999084473;28.1159992218018;27.2482490539551;223
-37.5;-7.5;120;55;90;150;142;62;33;24;9;3;4;8;27;24.4612503051758;24.2075004577637;24.1014995574951;23.3955001831055;22.1607494354248;20.8142490386963;20.1429996490479;20.6272506713867;22.0607509613037;23.339750289917;24.0982494354248;24.3652496337891;587
17.5;-7.5;91;166;141;193;202;41;2;4;23;77;162;206;204;23.5202503204346;23.9382495880127;23.888500213623;23.925500869751;23.4112491607666;21.9799995422363;21.4887504577637;22.4344997406006;23.5919990539551;23.6875;23.2159996032715;23.3899993896484;741
22.5;-7.5;91;183;175;216;173;40;5;6;30;93;177;220;233;23.2520008087158;23.3047504425049;23.5292491912842;23.6499996185303;23.3497505187988;22.3834991455078;22.2439994812012;23.5072498321533;23.8980007171631;23.6499996185303;23.1940002441406;23.0722503662109;844
27.5;-7.5;98;161;130;162;117;21;1;1;5;40;92;148;178;24.1342506408691;24.4794998168945;24.6520004272461;24.8677501678467;24.4834995269775;23.7982501983643;24.3699989318848;25.0627498626709;25.8522491455078;25.4192504882812;24.0780010223389;23.8362503051758;678
32.5;-7.5;126;185;164;182;94;12;0;0;0;2;11;77;186;21.5044994354248;21.6340007781982;21.4090003967285;21.2687492370605;20.3819999694824;19.1092491149902;18.8117504119873;20.1280002593994;21.9467506408691;23.3640003204346;22.7205009460449;21.7725009918213;1328
37.5;-7.5;127;176;140;233;328;122;29;18;18;30;53;108;154;27.0477504730225;27.0262508392334;26.6872501373291;25.8939990997314;24.7622509002686;23.1334991455078;22.6774997711182;23.3077507019043;24.2884998321533;25.7705001831055;27.0699996948242;27.4745006561279;303
107.5;-7.5;92;253;211;256;225;183;136;114;108;153;336;382;317;25.1225433349609;25.3462429046631;25.6930637359619;25.8843936920166;26.0647392272949;25.6184978485107;25.0057811737061;25.080924987793;25.3936424255371;25.7959537506104;25.371675491333;25.089017868042;156
112.5;-7.5;84;384;370;325;195;116;53;32;18;30;58;154;276;25.2577495574951;25.1672496795654;25.2807502746582;25.5982494354248;25.463249206543;24.9637508392334;24.5359992980957;25.0577507019043;25.6879997253418;26.4382495880127;26.2427501678467;25.4957504272461;257
127.5;-7.5;0;144;130;153;190;193;121;58;14;10;18;58;146;27.59375;27.4249992370605;27.3875007629395;27.2062492370605;26.90625;26.0500011444092;25.5062503814697;25.2124996185303;26.0562496185303;27;28.0249996185303;27.9500007629395;23
142.5;-7.5;46;340;364;398;292;284;234;165;136;191;207;188;328;27.0052509307861;26.9950008392334;26.7367496490479;26.3874988555908;25.8430004119873;25.1452503204346;24.19700050354;24.6674995422363;25.2332496643066;26.1587505340576;27.121000289917;27.2014999389648;56
147.5;-7.5;0;267;232;251;260;264;222;266;250;254;286;250;261;27.0499992370605;27.2250003814697;27.2250003814697;27;26.6749992370605;26;25.4500007629395;25.6000003814697;25.8999996185303;26;26.6499996185303;26.8999996185303;92
-72.5;-12.5;145;227;236;209;132;54;30;39;52;76;112;135;192;19.4057502746582;19.4174995422363;19.4195003509521;19.4654998779297;18.951000213623;18.2465000152588;18.2964992523193;19.1812496185303;19.5332508087158;20.4412498474121;20.2247505187988;19.6165008544922;1960
-67.5;-12.5;157;271;251;217;116;87;48;36;52;78;127;197;236;26.79075050354;26.6070003509521;26.6785011291504;26.2487506866455;25.3367500305176;24.3039989471436;23.9342498779297;25.3767490386963;26.3915004730225;27.2719993591309;27.0410003662109;26.7882499694824;175
-62.5;-12.5;139;261;230;236;115;63;19;7;21;62;136;181;226;25.27174949646;25.3115005493164;25.5762500762939;25.1520004272461;24.4577503204346;23.5572509765625;23.8197498321533;25.3157501220703;25.5442504882812;25.945499420166;25.6742496490479;25.4214992523193;206
-57.5;-12.5;126;342;338;348;154;54;13;4;21;87;164;228;331;24.8432502746582;25.1622505187988;24.9682502746582;25.2164993286133;24.1037502288818;23.0834999084473;22.7089996337891;23.9340000152588;25.0867500305176;25.3677501678467;25.2590007781982;25.273250579834;308
-52.5;-12.5;116;281;251;229;130;34;7;2;9;54;154;190;295;25.496000289917;25.8075008392334;25.7294998168945;25.800500869751;24.6852493286133;23.3894996643066;23.5860004425049;24.9457492828369;26.0450000762939;26.3247489929199;26.0729999542236;25.7905006408691;341
-47.5;-12.5;115;258;229;191;106;18;4;1;3;27;129;216;240;25.4610004425049;25.2859992980957;25.4624996185303;25.6634998321533;24.7887496948242;23.5885009765625;23.576000213623;25.0074996948242;26.8527488708496;26.4720001220703;25.7360000610352;25.3090000152588;354
-42.5;-12.5;121;114;90;99;58;7;3;1;1;10;54;119;131;24.84375;24.7522506713867;24.7315006256104;24.5825004577637;23.6889991760254;22.7797508239746;22.7207508087158;23.9087505340576;25.4615001678467;26.4069995880127;25.4365005493164;24.7754993438721;549
17.5;-12.5;86;201;178;196;100;8;0;0;3;16;71;168;215;21.1235008239746;21.1189994812012;21.2272491455078;21.2845001220703;19.1730003356934;16.6515007019043;16.5820007324219;19.3090000152588;21.9440002441406;22.2127494812012;21.2967491149902;21.1424999237061;1354
22.5;-12.5;100;217;187;204;76;10;0;0;2;17;80;167;220;20.3317489624023;20.392749786377;20.3554992675781;20.2205009460449;17.7490005493164;15.3385000228882;15.2510004043579;17.5622501373291;20.2859992980957;21.2695007324219;20.4300003051758;20.1447505950928;1094
27.5;-12.5;131;274;230;193;54;7;1;0;0;3;29;149;267;20.2592506408691;20.4204998016357;20.6200008392334;19.9082489013672;17.511999130249;14.9397497177124;15.1630001068115;17.9587497711182;21.5207500457764;22.5757503509521;21.4892501831055;20.3137493133545;1291
32.5;-12.5;134;223;200;152;46;6;0;0;0;1;14;82;191;23.4997501373291;23.5422496795654;23.5065002441406;22.6219997406006;20.8279991149902;18.6927509307861;18.4619998931885;20.4557495117188;23.8360004425049;26.0025005340576;25.6912498474121;24.0057506561279;864
37.5;-12.5;78;267;245;248;106;9;2;3;3;4;11;78;195;26.2290000915527;26.3815002441406;26.0437507629395;25.9362506866455;24.1809997558594;22.3332500457764;22.0487499237061;23.2877502441406;24.9287490844727;27.0820007324219;28.1202507019043;26.7754993438721;375
132.5;-12.5;51;353;395;326;77;24;0;0;2;7;51;133;209;28.5222492218018;28.2512493133545;28.2077503204346;28.2045001983643;26.8262500762939;25.3112506866455;24.4637508392334;25.4790000915527;27.9522495269775;29.6935005187988;29.9952507019043;29.3729991912842;19
142.5;-12.5;43;372;374;314;113;22;9;5;4;1;19;74;205;28.1450004577637;27.4895000457764;27.5065002441406;26.8239994049072;25.8509998321533;24.2145004272461;23.4737491607666;23.7509994506836;25.5877494812012;27.3190002441406;28.5117492675781;28.6680011749268;56
-67.5;-17.5;49;104;83;58;15;5;3;3;10;18;19;29;71;10.7644996643066;10.4437503814697;10.4674997329712;8.65299987792969;6.17350006103516;4.19000005722046;3.65074992179871;6.75974988937378;8.08475017547607;9.57450008392334;10.6110000610352;10.8097496032715;3884
-62.5;-17.5;119;140;110;89;59;43;55;29;34;42;81;108;134;26.9532489776611;26.8047504425049;26.3394985198975;24.8427486419678;22.648250579834;21.2002506256104;21.4554996490479;23.0872497558594;25.3470001220703;26.7752494812012;27.1407508850098;27.0874996185303;282
-57.5;-17.5;112;211;165;152;95;58;30;21;24;44;88;135;190;27.7362499237061;27.5222492218018;27.5322494506836;26.6415004730225;24.4895000457764;22.7317504882812;22.6805000305176;24.1902503967285;26.0575008392334;27.847749710083;27.9957504272461;27.8435001373291;96
-52.5;-17.5;120;319;216;210;103;53;19;19;26;72;165;188;246;22.9794998168945;23.0952491760254;23.1492500305176;22.2520008087158;20.871000289917;19.4862499237061;19.1352500915527;21.4912509918213;22.8132495880127;23.6434993743896;23.4179992675781;23.0487499237061;739
-47.5;-17.5;124;281;204;188;87;33;8;8;15;43;121;225;324;21.9914989471436;22.1037502288818;22.3094997406006;21.5594997406006;19.7532501220703;18.2220001220703;17.9482498168945;20.0209999084473;21.9004993438721;22.5394992828369;22.2337493896484;21.7229995727539;952
-42.5;-17.5;137;182;111;124;58;19;7;10;10;31;109;194;227;22.2229995727539;22.4729995727539;22.2212505340576;20.8595008850098;21.1227493286133;17.7684993743896;17.0822505950928;18.2257499694824;19.7945003509521;21.1474990844727;21.3947505950928;21.5652503967285;907
12.5;-17.5;46;28;25;39;10;0;0;0;0;0;2;7;10;24.2884998321533;23.9810009002686;23.6597499847412;23.5402507781982;21.9594993591309;19.6022491455078;18.8722496032715;19.357250213623;20.7805004119873;23.1782493591309;23.5102500915527;23.3852500915527;608
17.5;-17.5;67;147;137;109;38;3;1;0;1;2;17;60;84;24.7042503356934;24.1202507019043;23.8137493133545;22.8500003814697;19.7247505187988;16.7250003814697;16.5144996643066;19.3684997558594;23.6640014648438;25.7789993286133;25.6660003662109;25.0682506561279;1160
22.5;-17.5;89;142;143;85;24;2;0;0;0;4;19;61;116;24.597749710083;24.3262500762939;24.04075050354;22.609001159668;19.589750289917;16.7567501068115;16.7592506408691;20.0950012207031;24.4915008544922;26.7674999237061;26.1405010223389;24.8344993591309;1010
27.5;-17.5;114;171;176;90;30;4;1;0;0;1;14;53;160;25.8627490997314;25.7480010986328;25.9192504882812;24.9097499847412;22.4465007781982;20.0459995269775;19.5825004577637;22.0004997253418;26.0914993286133;28.7937488555908;27.9979991912842;26.3899993896484;582
32.5;-17.5;119;193;151;58;24;9;4;0;1;4;11;69;150;22.4842491149902;22.4729995727539;21.9659996032715;20.7845001220703;18.3754997253418;16.2727508544922;16.00950050354;17.7024993896484;20.3482494354248;22.7062492370605;22.798999786377;22.7514991760254;945
37.5;-17.5;71;237;215;240;124;71;59;68;31;13;22;68;182;27.7603778839111;27.7566032409668;27.2235851287842;26.0650939941406;24.1066036224365;22.2933959960938;21.7839622497559;22.8471698760986;24.1056613922119;25.8669815063477;27.1811332702637;27.5660381317139;10
47.5;-17.5;9;388;311;249;36;8;2;2;4;6;38;135;276;23.5672492980957;23.5067501068115;23.3934993743896;22.988000869751;21.0184993743896;19.4162502288818;18.2887496948242;19.3880004882812;20.3985004425049;22.6612491607666;23.6124992370605;24.0972499847412;889
122.5;-17.5;28;234;200;121;34;23;9;4;1;4;10;21;106;29.5464992523193;29.0209999084473;28.8002490997314;27.8222503662109;24.3307495117188;21.3327503204346;20.6805000305176;22.675500869751;25.8732509613037;28.4860000610352;29.9177494049072;30.3072490692139;142
127.5;-17.5;31;174;171;101;22;11;5;3;2;7;26;53;99;29.5;28.5942497253418;28.1364994049072;26.324499130249;22.8430004119873;20.0867500305176;19.5715007781982;21.9645004272461;26.1529998779297;29.2199993133545;30.5847492218018;30.3665008544922;501
132.5;-17.5;25;132;144;95;21;7;4;4;1;7;16;42;75;30.8600006103516;29.9072494506836;28.6727504730225;26.6195011138916;22.914249420166;19.7327499389648;19.1282501220703;21.814998626709;25.7509994506836;29.1730003356934;30.9712505340576;31.3549995422363;238
137.5;-17.5;35;187;181;129;24;8;6;3;1;6;34;64;127;29.0434989929199;28.6475009918213;27.9839992523193;26.1334991455078;22.9227504730225;19.8332500457764;19.4064998626709;20.9309997558594;24.6077499389648;27.8737506866455;29.5687503814697;30.0967502593994;277
142.5;-17.5;20;238;219;130;26;8;5;3;1;4;17;53;142;29.7712497711182;29.2437496185303;28.679500579834;27.3462505340576;24.9435005187988;22.1275005340576;21.7399997711182;23.5112495422363;26.4917507171631;29.3677501678467;30.8972492218018;30.6627502441406;116
177.5;-17.5;0;326;283;358;222;118;86;61;86;116;174;198;236;26.3052635192871;26.558422088623;26.3050003051758;25.624210357666;24.4126319885254;23.4592113494873;23.0599994659424;23.3102626800537;23.6534214019775;24.5036849975586;25.4023685455322;26.0536842346191;217
-67.5;-22.5;25;28;30;12;0;0;0;0;0;1;1;5;11;7.32324981689453;6.87799978256226;6.5787501335144;4.62349987030029;1.93674993515015;-1.41349995136261;-1.34850001335144;-0.264750003814697;2.52550005912781;4.20275020599365;5.71024990081787;7.14324998855591;4649
-62.5;-22.5;61;112;113;99;52;18;8;5;3;11;42;81;108;28.157751083374;27.2877502441406;25.0982494354248;22.7697505950928;20.0457496643066;17.0482501983643;16.8772487640381;19.8929996490479;22.7170009613037;25.7517490386963;27.1857509613037;28.293249130249;242
-57.5;-22.5;95;146;123;141;116;113;61;35;51;72;122;171;174;27.2742500305176;26.570499420166;25.7824993133545;23.3334999084473;20.6052494049072;18.9447498321533;19.0567493438721;19.951000213623;22.0437507629395;24.3507499694824;25.6494998931885;26.5827503204346;259
-52.5;-22.5;115;158;153;90;77;83;77;40;43;65;141;138;124;25.1257495880127;25.1944999694824;24.2709999084473;22.4582500457764;19.4902496337891;18.1742496490479;18.3199996948242;20.1592502593994;21.8980007171631;22.8227500915527;24.1140003204346;24.5847492218018;306
-47.5;-22.5;145;235;202;138;50;43;35;22;26;52;121;134;195;23.1672496795654;23.1205005645752;22.7792491912842;21.0517501831055;18.4274997711182;16.7002506256104;16.5697498321533;18.0170001983643;19.5475006103516;21.1075000762939;22.1189994812012;22.7357501983643;610
-42.5;-22.5;145;164;154;160;109;65;40;31;26;44;85;115;169;25.5022506713867;25.7749996185303;25.1007499694824;23.3957500457764;21.3610000610352;20.0120010375977;19.5200004577637;20.1772499084473;21.0292510986328;22.3090000152588;23.304500579834;24.441499710083;54
17.5;-22.5;66;85;85;70;37;6;1;0;1;3;15;23;34;23.2582492828369;22.4082508087158;21.0797500610352;18.6097507476807;15.4057502746582;12.789999961853;12.4522495269775;15.0582504272461;18.3740005493164;20.7702503204346;22.419750213623;23.5230007171631;1666
22.5;-22.5;56;79;61;49;24;4;1;0;1;4;26;37;53;26.7387504577637;26.0737495422363;24.6297512054443;22.0297508239746;18.4939994812012;15.5120000839233;15.289999961853;18.1912498474121;22.5790004730225;25.7940006256104;26.5227508544922;26.8519992828369;1052
27.5;-22.5;73;79;69;47;25;7;2;2;1;6;29;57;70;25.1264991760254;24.5582504272461;23.4745006561279;20.5314998626709;17.117000579834;14.3210000991821;13.8629999160767;16.4112491607666;20.5557498931885;23.6557502746582;24.6227493286133;25.0364990234375;957
